file,source_type,pages_count,text_chars,references_count,baseline_style,baseline_dominant_bucket,current_style,current_dominant_bucket,base_dom_intext_total,base_dom_success_occurrences,base_dom_bib_unique_total,base_dom_success_percentage,cur_dom_intext_total,cur_dom_success_occurrences,cur_dom_bib_unique_total,cur_dom_success_percentage,delta_dom_intext_total,delta_dom_success_occurrences,delta_dom_bib_unique_total,delta_dom_success_percentage,base_foot_intext_total,base_foot_success_occurrences,base_foot_bib_unique_total,cur_foot_intext_total,cur_foot_success_occurrences,cur_foot_bib_unique_total,delta_foot_success_occurrences,delta_foot_success_percentage,base_tex_intext_total,base_tex_success_occurrences,base_tex_bib_unique_total,cur_tex_intext_total,cur_tex_success_occurrences,cur_tex_bib_unique_total,delta_tex_success_occurrences,delta_tex_success_percentage,base_numeric_intext_total,base_numeric_success_occurrences,base_numeric_bib_unique_total,cur_numeric_intext_total,cur_numeric_success_occurrences,cur_numeric_bib_unique_total,delta_numeric_success_occurrences,delta_numeric_success_percentage,base_author_year_intext_total,base_author_year_success_occurrences,base_author_year_bib_unique_total,cur_author_year_intext_total,cur_author_year_success_occurrences,cur_author_year_bib_unique_total,delta_author_year_success_occurrences,delta_author_year_success_percentage,error
python_backend_legacy/dataset/dee88e6bbfaed876ed68abb2a6884ec9b817a404bbd3ba7f21f29a0656f92262.json,raw_json,8,29668,0,hybrid,tex,hybrid,tex,9,9,25,100,9,9,25,100,0,0,0,0,0,0,25,14,14,25,14,100,9,9,25,9,9,25,0,0,5,5,25,5,5,25,0,0,0,0,59,0,0,59,0,0,
python_backend_legacy/dataset/df2afc3e75b0099316b6c65c1f1e51ca15b0e6811c7e81b2814c0209cb2e258c.json,raw_json,67,203793,0,superscript,tex,superscript,tex,428,428,338,100,428,428,338,100,0,0,0,0,8,0,0,310,0,0,0,0,428,428,338,428,428,338,0,0,25,0,0,25,0,0,0,0,0,0,230,0,0,230,0,0,
python_backend_legacy/dataset/dfa5b0ae7b66751923dc8099be717fce31a4ceb2a552578454141bdde889ec37.json,raw_json,35,76650,0,author_year,author_year,author_year,author_year,0,0,35,0,0,0,35,0,0,0,0,0,0,0,0,5,0,0,0,0,27,0,0,27,0,0,0,0,10,0,0,10,0,0,0,0,0,0,35,0,0,35,0,0,
python_backend_legacy/dataset/e1835c901ef0b81059e28fed4d23f4069bfdd9428403ede1c50121601ded33f9.json,raw_json,26,72029,0,author_year,author_year,author_year,author_year,0,0,90,0,0,0,90,0,0,0,0,0,0,0,56,1,0,56,0,0,0,0,56,0,0,56,0,0,0,0,56,0,0,56,0,0,0,0,90,0,0,90,0,0,
python_backend_legacy/dataset/e18cfeb77a53ae29fa149146d2a75e6a8badd3782d7381e2c997eca895a7c23d.json,raw_json,17,44235,0,hybrid,tex,hybrid,tex,13,13,95,100,13,13,95,100,0,0,0,0,0,0,95,0,0,95,0,0,13,13,95,13,13,95,0,0,6,6,95,6,6,95,0,0,1,1,28,1,1,28,0,0,
python_backend_legacy/dataset/e1b03807a8c8929e62070a1e679bc68a40b915e0925533cd8b548f760d41138f.json,raw_json,24,39508,1,author_year,author_year,author_year,author_year,15,15,51,100,15,15,51,100,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,51,15,15,51,0,0,
python_backend_legacy/dataset/e1c9e85c258a4d4c68e493fb5ee3a5c51fea911777031764d3470a9e4d5d3470.json,raw_json,26,104041,0,superscript,tex,superscript,tex,128,128,67,100,128,128,67,100,0,0,0,0,0,0,89,117,52,89,52,44.44,128,128,67,128,128,67,0,0,0,0,89,0,0,89,0,0,20,20,56,20,20,56,0,0,
python_backend_legacy/dataset/e1e8851d422a643d8b5037e7c9d156541b7b0d193a9ff800ab1d97c2021db8f0.json,raw_json,23,86486,0,superscript,tex,superscript,tex,68,68,53,100,68,68,53,100,0,0,0,0,0,0,0,49,0,0,0,0,68,68,53,68,68,53,0,0,9,0,0,9,0,0,0,0,0,0,149,0,0,149,0,0,
python_backend_legacy/dataset/e2604fc86bbd6b12e2764fa663994d860b8b69e214e021b5cae994c0114aeb39.json,raw_json,13,34827,0,superscript,tex,superscript,tex,56,56,28,100,56,56,28,100,0,0,0,0,0,0,0,56,0,0,0,0,56,56,28,56,56,28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/e2685dace2db7e1551114d4cc274637b5d6099dbb4b4677f5d2a522a82436434.json,raw_json,19,57484,1,author_year,author_year,author_year,author_year,18,18,53,100,18,18,53,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,53,18,18,53,0,0,
python_backend_legacy/dataset/e327e8bcb97910124ddc910a63d4f1c9e39abef1589e690a47c96aa9528e3707.json,raw_json,20,49706,0,superscript,tex,superscript,tex,20,20,17,100,20,20,17,100,0,0,0,0,0,0,44,18,0,44,0,0,20,20,17,20,20,17,0,0,3,3,44,3,3,44,0,0,0,0,65,0,0,65,0,0,
python_backend_legacy/dataset/e3538e94e04d02197cdac2b4314cca442f0884a98fef7c26f9846ca5ad81ca95.json,raw_json,17,40723,0,superscript,tex,superscript,tex,14,14,10,100,14,14,10,100,0,0,0,0,4,0,0,12,0,0,0,0,14,14,10,14,14,10,0,0,4,0,0,4,0,0,0,0,0,0,56,0,0,56,0,0,
python_backend_legacy/dataset/e3600847117c47444c2279b2a880560cbcd68fc137ea7f37d6c1981099dcafb8.json,raw_json,33,85848,0,superscript,tex,superscript,tex,188,188,115,100,188,188,115,100,0,0,0,0,1,0,0,136,0,0,0,0,188,188,115,188,188,115,0,0,20,0,0,20,0,0,0,0,0,0,65,0,0,65,0,0,
python_backend_legacy/dataset/e3eb912350ebd46c9825349425269245eb2ae4c6f2135203dd1cbed91079b45c.json,raw_json,48,124211,0,superscript,tex,superscript,tex,329,329,198,100,329,329,198,100,0,0,0,0,2,0,0,231,0,0,0,0,329,329,198,329,329,198,0,0,20,0,0,20,0,0,0,0,4,0,106,4,0,106,0,0,
python_backend_legacy/dataset/e45831d0ad46fc6550b640aff2073fd8c61e154fcfc0c88ddf6a79e1a8e76721.json,raw_json,19,101610,0,superscript,tex,superscript,tex,10,10,71,100,10,10,71,100,0,0,0,0,0,0,0,8,0,0,0,0,10,10,71,10,10,71,0,0,53,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/e565bb13308ede4087a306eded507e50cc676d6614e6cb036c8e80efb3b6d3ea.json,raw_json,12,61401,1,tex_superscript,tex,tex_superscript,tex,2,2,2,100,2,2,2,100,0,0,0,0,4,0,0,4,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,59,58,103,59,58,103,0,0,
python_backend_legacy/dataset/e5a5836a6f3f3be646a8e762481ebc8dfcbeec6e87cb69263047cec946cb4b7a.json,raw_json,25,108571,0,tex_superscript,tex,tex_superscript,tex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/e5b9f81acda96779714c11a3250459daa2bd2a45a67e91e84a4e84ae598d039a.json,raw_json,29,91658,0,superscript,tex,superscript,tex,122,122,142,100,122,122,142,100,0,0,0,0,0,0,0,91,0,0,0,0,122,122,142,122,122,142,0,0,36,0,0,36,0,0,0,0,7,0,68,7,0,68,0,0,
python_backend_legacy/dataset/e5dd2371443a7595c1d80e5dbc114a0493e336ede21b0565dc862854da2610d9.json,raw_json,37,109289,1,superscript,tex,superscript,tex,304,304,173,100,304,304,173,100,0,0,0,0,8,0,0,184,0,0,0,0,304,304,173,304,304,173,0,0,8,0,0,8,0,0,0,0,0,0,19,0,0,19,0,0,
python_backend_legacy/dataset/e8748af08de58c3c728eaced9e5551a355ddd532210a72d87998c967527936e7.json,raw_json,30,64628,1,tex_superscript,tex,tex_superscript,tex,2,2,84,100,2,2,84,100,0,0,0,0,16,0,0,19,0,0,0,0,2,2,84,2,2,84,0,0,2,2,84,2,2,84,0,0,0,0,349,0,0,349,0,0,
python_backend_legacy/dataset/e8cdbf1a27e65e174e96479846d8ae476091fdda74101fe4e1b596b95dbc8804.json,raw_json,70,180899,0,hybrid,tex,hybrid,tex,8,8,202,100,8,8,202,100,0,0,0,0,8,8,202,12,8,202,0,-33.33,8,8,202,8,8,202,0,0,6,6,202,6,6,202,0,0,0,0,88,0,0,88,0,0,
python_backend_legacy/dataset/e95c21591d03a2affc98d2ca144ce6e10a9e21ffb0b405e316c459651136ee6c.json,raw_json,17,58609,0,superscript,tex,superscript,tex,184,184,93,100,184,184,93,100,0,0,0,0,2,0,0,118,0,0,0,0,184,184,93,184,184,93,0,0,11,0,0,11,0,0,0,0,0,0,57,0,0,57,0,0,
python_backend_legacy/dataset/e984cb4cf9cb487dbc1418e04372386f33c7cbaf078a6551b42e3559c2860787.json,raw_json,32,105552,0,superscript,tex,superscript,tex,219,219,145,100,219,219,145,100,0,0,0,0,0,0,12,178,13,12,13,7.3,219,219,145,219,219,145,0,0,3,3,12,3,3,12,0,0,1,1,48,1,1,48,0,0,
python_backend_legacy/dataset/e99de3e8d9b28363ad90744d819eebe515d4e6e5aa7712b438b8a994d2d904dd.json,raw_json,30,4542,1,author_year,author_year,author_year,author_year,0,0,161,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,161,0,0,
python_backend_legacy/dataset/e9fb90b37cbc93c34566cf3c1ab4873a5b54ee6539074af77e124b7964720cae.json,raw_json,21,95802,0,superscript,tex,superscript,tex,246,246,159,100,246,246,159,100,0,0,0,0,8,0,0,167,0,0,0,0,246,246,159,246,246,159,0,0,16,0,0,16,0,0,0,0,1,0,83,1,0,83,0,0,
python_backend_legacy/dataset/e9ff1232f5c5b8f0f8495ea48639565f7c468a656160ead77f9b94c6e46a0395.json,raw_json,11,28316,1,author_year,author_year,author_year,author_year,5,4,24,80,5,4,24,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,16,0,0,16,0,0,5,4,24,5,4,24,0,0,
python_backend_legacy/dataset/ea064c89249c989a361b8bee116f36e18fcaced7fe3a0a4bcec336ef4d297727.json,raw_json,35,76569,0,superscript,tex,superscript,tex,241,241,150,100,241,241,150,100,0,0,0,0,0,0,0,176,0,0,0,0,241,241,150,241,241,150,0,0,0,0,0,0,0,0,0,0,1,0,91,1,0,91,0,0,
python_backend_legacy/dataset/eb142f52271e863bc4f83ab924be4ae7fbb192b29260be409229ba60ecbd5e4d.json,raw_json,20,30971,1,unknown,tex,unknown,tex,1,1,19,100,1,1,19,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,1,1,19,0,0,1,1,19,1,1,19,0,0,0,0,41,0,0,41,0,0,
python_backend_legacy/dataset/eb1b8c727dba53c5c6f978905cdf166bd6b764642c36d6b3d60c42b684f8d5ae.json,raw_json,26,72226,0,superscript,tex,superscript,tex,196,196,117,100,196,196,117,100,0,0,0,0,0,0,0,136,0,0,0,0,196,196,117,196,196,117,0,0,2,2,7,2,2,7,0,0,0,0,48,0,0,48,0,0,
python_backend_legacy/dataset/eb57f1e67e9a77df7d364cee4a808caa2501c4ea711ed0adb072d9e74fa291d4.json,raw_json,30,78458,0,author_year,author_year,author_year,author_year,0,0,31,0,0,0,31,0,0,0,0,0,4,0,0,4,0,0,0,0,21,0,0,21,0,0,0,0,0,0,2,0,0,2,0,0,0,0,31,0,0,31,0,0,
python_backend_legacy/dataset/ec169dcca1c8b99bd6dc5155cfa7d4f0dc815096db210da805bf9820fcbfd413.json,raw_json,12,32858,0,tex_superscript,tex,tex_superscript,tex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/ecbc794eb38c3a696c603206946f9d7eb55e24f832a1a486aed622d5c415296a.json,raw_json,12,80250,1,superscript,tex,superscript,tex,10,10,15,100,10,10,15,100,0,0,0,0,0,0,0,7,0,0,0,0,10,10,15,10,10,15,0,0,17,0,0,17,0,0,0,0,37,36,75,37,36,75,0,0,
python_backend_legacy/dataset/ededa876059bc6b657e5c2a1a695cd1a765a779afc6b2ffeb3d7fff6c2ebc7e8.json,raw_json,38,101267,0,author_year,author_year,author_year,author_year,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,22,0,0,22,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/ee156afb504ed4ec2ae8506eb7629a16cb0a325e654ee6b87edf45d3928be469.json,raw_json,26,43080,0,author_year,author_year,author_year,author_year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,10,0,0,10,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/eebab68756275d8750339167b81524b8a50f63a8c99ab9bbf1b2658419a2d3b9.json,raw_json,25,70170,0,superscript,tex,superscript,tex,183,183,102,100,183,183,102,100,0,0,0,0,3,0,0,122,0,0,0,0,183,183,102,183,183,102,0,0,2,2,2,2,2,2,0,0,4,0,69,4,0,69,0,0,
python_backend_legacy/dataset/ef716d6930ec38e277b620c3b251e2a21ce5ee21aac08fc0a25a0cb1792103df.json,raw_json,32,78613,0,superscript,tex,superscript,tex,329,329,181,100,329,329,181,100,0,0,0,0,0,0,0,224,0,0,0,0,329,329,181,329,329,181,0,0,0,0,0,0,0,0,0,0,1,0,47,1,0,47,0,0,
python_backend_legacy/dataset/ef72fdcea4db75280b2f4c126018ce5571c6f2e8e6d415ac9f78b077df11666a.json,raw_json,25,55213,1,superscript,tex,superscript,tex,134,134,115,100,134,134,115,100,0,0,0,0,0,0,0,93,0,0,0,0,134,134,115,134,134,115,0,0,0,0,47,0,0,47,0,0,0,0,135,0,0,135,0,0,
python_backend_legacy/dataset/eff8cf89fe8088417303cbb4a4953673e428bc211d838647393299f94b7b3f6b.json,raw_json,21,63218,0,superscript,tex,superscript,tex,78,78,79,100,78,78,79,100,0,0,0,0,14,0,9,83,9,9,9,10.84,78,78,79,78,78,79,0,0,0,0,9,0,0,9,0,0,2,0,44,2,0,44,0,0,
python_backend_legacy/dataset/f13a37b6a65fab8c631199e8dbad1d9e47c312197cdae59fd798b43aa0c73100.json,raw_json,36,110311,0,superscript,tex,superscript,tex,304,304,153,100,304,304,153,100,0,0,0,0,2,0,0,226,0,0,0,0,304,304,153,304,304,153,0,0,6,0,0,6,0,0,0,0,0,0,133,0,0,133,0,0,
python_backend_legacy/dataset/f226bb839531abf258caf5fd7f07a1ced8afc5716a41eaee37be5acdf5461161.json,raw_json,11,52706,0,superscript,tex,superscript,tex,92,92,51,100,92,92,51,100,0,0,0,0,0,0,0,60,0,0,0,0,92,92,51,92,92,51,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,78,0,0,
python_backend_legacy/dataset/f23e5788539b261bce3548d0ff3c7ca2bad137242f413f2dbf3bbb77223c1c01.json,raw_json,30,102491,0,superscript,tex,superscript,tex,110,110,71,100,110,110,71,100,0,0,0,0,0,0,0,83,0,0,0,0,110,110,71,110,110,71,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,
python_backend_legacy/dataset/f2a1189777e475d434f9f8695ee19c46c2d12290ee2b1754d5f3b8bbfeacfd7e.json,raw_json,25,78801,0,superscript,tex,superscript,tex,93,93,78,100,93,93,78,100,0,0,0,0,4,0,0,64,0,0,0,0,93,93,78,93,93,78,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/f2b1292b368dcf9f1a8ed277914a8b9151be17dcf0e6861579cdca6b04fd33d1.json,raw_json,27,81516,0,hybrid,tex,hybrid,tex,78,78,128,100,78,78,128,100,0,0,0,0,0,0,128,0,0,128,0,0,78,78,128,78,78,128,0,0,11,11,128,11,11,128,0,0,0,0,36,0,0,36,0,0,
python_backend_legacy/dataset/f2db1b4e5072bfd10ebe77afeb4bc644bcd378559f28b86923820b0beae8345a.json,raw_json,17,57745,0,superscript,tex,superscript,tex,150,150,75,100,150,150,75,100,0,0,0,0,0,0,0,150,0,0,0,0,150,150,75,150,150,75,0,0,5,0,0,5,0,0,0,0,0,0,80,0,0,80,0,0,
python_backend_legacy/dataset/f35b3dc929e22f4d1550cbee284918e6750a7d35f9850b237eef987211f16c46.json,raw_json,19,43113,0,superscript,tex,superscript,tex,68,68,34,100,68,68,34,100,0,0,0,0,0,0,0,49,0,0,0,0,68,68,34,68,68,34,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,63,0,0,
python_backend_legacy/dataset/f3d03875c971ba172b8f8e3712b4cb7bbab0e1d26bdef06ddf513ec19b2860a4.json,raw_json,24,105352,0,superscript,tex,superscript,tex,35,35,18,100,35,35,18,100,0,0,0,0,0,0,142,26,1,142,1,3.85,35,35,18,35,35,18,0,0,21,21,142,21,21,142,0,0,8,8,160,8,8,160,0,0,
python_backend_legacy/dataset/f3ee6e287ba74a46b9b6623fbfcd7e134eb74fcd7d4f90586879a1d77df0bfa0.json,raw_json,15,50454,1,superscript,tex,superscript,tex,10,10,8,100,10,10,8,100,0,0,0,0,0,0,0,9,0,0,0,0,10,10,8,10,10,8,0,0,5,0,0,5,0,0,0,0,23,23,30,23,23,30,0,0,
python_backend_legacy/dataset/f4d1c32cb8db04e450e012d28722c13f1d6cda382695416a65b524103ee7fe14.json,raw_json,16,84377,1,superscript,tex,superscript,tex,19,19,23,100,19,19,23,100,0,0,0,0,0,0,0,17,0,0,0,0,19,19,23,19,19,23,0,0,219,219,125,219,219,125,0,0,0,0,108,0,0,108,0,0,
python_backend_legacy/dataset/f4d79c28c423226d1ff867da7cb659635609ec9dd521443d138f4b70130e72a2.json,raw_json,37,98860,1,superscript,tex,superscript,tex,72,72,62,100,72,72,62,100,0,0,0,0,26,0,0,75,0,0,0,0,72,72,62,72,72,62,0,0,51,0,0,51,0,0,0,0,0,0,395,0,0,395,0,0,
python_backend_legacy/dataset/f4dbfa18ea5e7072e52795c3546216d7c1f13c27c64f216a3d4cc478c1939a9e.json,raw_json,9,27411,1,author_year,author_year,author_year,author_year,17,16,73,94.12,17,16,73,94.12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,73,17,16,73,0,0,
python_backend_legacy/dataset/f507b230fccd51c5a9eacfdd77ce13ea739b46202434c0d9b9b5cb3794ba37ed.json,raw_json,37,90567,1,superscript,tex,superscript,tex,20,20,38,100,20,20,38,100,0,0,0,0,17,0,0,24,0,0,0,0,20,20,38,20,20,38,0,0,50,0,0,50,0,0,0,0,14,14,535,14,14,535,0,0,
python_backend_legacy/dataset/f577da932bb940206895135f1861a72c15dd0f1d311d249af1a5fbf457316e54.json,raw_json,32,116344,0,superscript,tex,superscript,tex,284,284,180,100,284,284,180,100,0,0,0,0,0,0,0,199,0,0,0,0,284,284,180,284,284,180,0,0,13,0,0,13,0,0,0,0,0,0,106,0,0,106,0,0,
python_backend_legacy/dataset/f589b04a90bb80a6023e29e574caadf8c1b97f286006ac7814d4fc2b91c31b72.json,raw_json,29,51898,1,superscript,tex,superscript,tex,184,184,106,100,184,184,106,100,0,0,0,0,12,0,0,136,0,0,0,0,184,184,106,184,184,106,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,107,0,0,
python_backend_legacy/dataset/f5df31d709cc63f0aa36e6c10a1152d9eed9c0a02292cd15fd267b23df3f5a25.json,raw_json,24,52314,1,numeric,numeric,numeric,numeric,13,13,74,100,13,13,74,100,0,0,0,0,0,0,0,53,0,0,0,0,13,13,74,13,13,74,0,0,13,13,74,13,13,74,0,0,0,0,76,0,0,76,0,0,
python_backend_legacy/dataset/f60f4dfabd0a7c8985a00f08f47f57555730f65a1923880e44792593337281a2.json,raw_json,19,40188,1,hybrid,tex,hybrid,tex,60,60,108,100,60,60,108,100,0,0,0,0,0,0,0,0,0,0,0,0,60,60,108,60,60,108,0,0,52,52,53,52,52,53,0,0,0,0,106,0,0,106,0,0,
python_backend_legacy/dataset/f65404bb2dc7dde216f482dcd97145c7e8e6fdca4e3f9e7c67d3619f221aae6e.json,raw_json,11,39063,0,superscript,tex,superscript,tex,104,104,58,100,104,104,58,100,0,0,0,0,0,0,0,66,0,0,0,0,104,104,58,104,104,58,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,61,0,0,
python_backend_legacy/dataset/f668eafd10d78cd101f5ab37c088699c762a47585af523ea720950ab9f984826.json,raw_json,15,39097,0,superscript,tex,superscript,tex,90,90,53,100,90,90,53,100,0,0,0,0,0,0,0,74,0,0,0,0,90,90,53,90,90,53,0,0,28,0,0,28,0,0,0,0,1,0,32,1,0,32,0,0,
python_backend_legacy/dataset/f7c37e56a1e79fbf10264cd949a9451ea02906a42f3081671b4fc5fe3fbf8d5d.json,raw_json,42,112685,0,superscript,tex,superscript,tex,270,270,149,100,270,270,149,100,0,0,0,0,0,0,0,173,0,0,0,0,270,270,149,270,270,149,0,0,15,0,0,15,0,0,0,0,9,5,52,9,5,52,0,0,
python_backend_legacy/dataset/f84b6c84dd7c0a42782825ad8a5c15183c1d5835ce6ecccc2adacc57e0eb050a.json,raw_json,44,182044,0,superscript,tex,superscript,tex,206,206,152,100,206,206,152,100,0,0,0,0,7,0,0,171,0,0,0,0,206,206,152,206,206,152,0,0,22,0,0,22,0,0,0,0,1,0,154,1,0,154,0,0,
python_backend_legacy/dataset/f8bc0e7630430619724cb6a4515f2e1eba6d8243c4a0da8bfb7c72e52b78e68e.json,raw_json,11,35019,0,superscript,tex,superscript,tex,16,16,16,100,16,16,16,100,0,0,0,0,0,0,0,14,0,0,0,0,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/f8fb3a339e195c4eb164fd6af5d1ac7984ffd8bbf39b84c3acb0e0b7bcf3e53a.json,raw_json,9,30838,1,author_year,author_year,author_year,author_year,13,13,54,100,13,13,54,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,54,13,13,54,0,0,
python_backend_legacy/dataset/f936bc5885b2922cb3eb989c06e41523f892a885a832fb17b7acfbcf2dec5d68.json,raw_json,16,34467,1,author_year,author_year,author_year,author_year,53,52,99,98.11,53,52,99,98.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,52,99,53,52,99,0,0,
python_backend_legacy/dataset/f9837f0d994534c1717669cf3faa56e8bd7c0a36c398958cf43fbcd57c8d1c15.json,raw_json,21,39110,1,author_year,author_year,author_year,author_year,21,20,67,95.24,21,20,67,95.24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,67,21,20,67,0,0,
python_backend_legacy/dataset/fab4e13f1e97c6615617959bdd52bbada5557164d92a9cf2e33922dd90007bdc.json,raw_json,23,72979,0,superscript,tex,superscript,tex,124,124,71,100,124,124,71,100,0,0,0,0,7,0,0,89,0,0,0,0,124,124,71,124,124,71,0,0,14,0,0,14,0,0,0,0,0,0,48,0,0,48,0,0,
python_backend_legacy/dataset/faf7f3e5c6f4d74e8a8718cd9dba82194c38f5ca3b1c0579d5bf6c357c993d69.json,raw_json,56,164292,0,superscript,tex,superscript,tex,159,159,195,100,159,159,195,100,0,0,0,0,2,0,0,111,0,0,0,0,159,159,195,159,159,195,0,0,45,0,0,45,0,0,0,0,2,1,146,2,1,146,0,0,
python_backend_legacy/dataset/fb84c64d7127956ceea5b6f03c0d16857bb357fce1391a3cf2b4fe87083c7f3d.json,raw_json,26,54655,0,superscript,tex,superscript,tex,84,84,47,100,84,84,47,100,0,0,0,0,0,0,0,67,0,0,0,0,84,84,47,84,84,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/fc1618986aa8d3baa535e7e2ada1d341956b1850187793b54afa93570abdced2.json,raw_json,19,79544,1,tex_superscript,tex,tex_superscript,tex,2,2,1,100,2,2,1,100,0,0,0,0,5,0,0,5,0,0,0,0,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,77,75,108,77,75,108,0,0,
python_backend_legacy/dataset/fc62cc90f1758c9dc2e784ef4f13a45bb83115ba7fb37b0bbedffd7be8b2e322.json,raw_json,13,29988,1,author_year,author_year,author_year,author_year,39,39,59,100,39,39,59,100,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,59,39,39,59,0,0,
python_backend_legacy/dataset/fd24bab7a930f5d3039bff0b41c9331d8669be53f2483559d2470cfc290465de.json,raw_json,26,62210,1,author_year,author_year,author_year,author_year,22,22,85,100,22,22,85,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,85,22,22,85,0,0,
python_backend_legacy/dataset/fe31bd57b22d3b63fbb0144229380c52111d9b048541906b5ca04c59c2232ef5.json,raw_json,37,94101,0,hybrid,tex,hybrid,tex,21,21,130,100,21,21,130,100,0,0,0,0,0,0,130,0,0,130,0,0,21,21,130,21,21,130,0,0,6,6,130,6,6,130,0,0,0,0,93,0,0,93,0,0,
python_backend_legacy/dataset/fe7e16662643ff9422582d71b4dc47cd341d24703abcf51edfbd1fe5e6f3c328.json,raw_json,20,59132,1,author_year,author_year,author_year,author_year,0,0,353,0,0,0,353,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,45,0,0,45,0,0,0,0,45,0,0,45,0,0,0,0,353,0,0,353,0,0,
python_backend_legacy/dataset/fedb0f453bbfb8ec03908c911ccdb0703249b28c2bfa99c3cae88731b299f33b.json,raw_json,41,104780,0,hybrid,tex,hybrid,tex,27,27,366,100,27,27,366,100,0,0,0,0,0,0,366,19,19,366,19,100,27,27,366,27,27,366,0,0,4,4,366,4,4,366,0,0,0,0,162,0,0,162,0,0,
python_backend_legacy/dataset/ff4ac170cec401bdcad2471f2fc7c7cca34f0abf458e54747e2eecbb0dcdd59b.json,raw_json,15,33570,0,superscript,tex,superscript,tex,38,38,19,100,38,38,19,100,0,0,0,0,0,0,0,33,0,0,0,0,38,38,19,38,38,19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
python_backend_legacy/dataset/ff8b6b8ab197bc69e91b5b65c40401ff67aa04c6e5a0c6e5e773de2881a5003d.json,raw_json,24,67761,0,superscript,tex,superscript,tex,224,224,137,100,224,224,137,100,0,0,0,0,0,0,0,149,0,0,0,0,224,224,137,224,224,137,0,0,14,0,0,14,0,0,0,0,0,0,49,0,0,49,0,0,
python_backend_legacy/dataset/fff0b998dfd006a11a8ddbc3f78670fff61fb751815c5f51ffa0d21a08e30849.json,raw_json,39,108622,0,superscript,tex,superscript,tex,384,384,208,100,384,384,208,100,0,0,0,0,0,0,0,305,0,0,0,0,384,384,208,384,384,208,0,0,10,0,0,10,0,0,0,0,0,0,134,0,0,134,0,0,
python_backend_legacy/dataset/footnotes_raw10_report.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
python_backend_legacy/dataset/footnotes_raw10_report_round4.json,raw_json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ValueError: Reconstituted document is empty.
